DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Finland,2019,2058.3,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Finland,2020,1872.2,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Finland,2021,2106.1,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Finland,2022,1667.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,France,2014,677,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,France,2015,856.5,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,France,2016,1711.4,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,France,2017,1815.9,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,France,2018,1161.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,France,2019,1344.1,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,France,2020,1679.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,France,2021,2105.2,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,France,2022,4508.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Croatia,2014,937.2,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Croatia,2015,1131.4,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Croatia,2016,1066,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Croatia,2017,1045.4,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Croatia,2018,1091.4,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Croatia,2019,980.3,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Croatia,2020,902.1,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Croatia,2021,989.2,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Croatia,2022,1024.9,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Hungary,2014,1640.5,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Hungary,2015,1714.1,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Hungary,2016,1543.5,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Hungary,2017,1702.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Hungary,2018,1600.4,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Hungary,2019,1707.1,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Hungary,2020,1648.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Hungary,2021,1716.9,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Hungary,2022,1856.3,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Ireland,2014,250.4,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Ireland,2015,170.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Ireland,2016,90.6,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Ireland,2017,96,
