DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Net transformation input,Electricity,Thousand tonnes of oil equivalent,Belgium,2021,105.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Net transformation input,Electricity,Thousand tonnes of oil equivalent,Belgium,2022,159.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Net transformation input,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2021,32.4,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Net transformation input,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2022,4.3,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Net transformation output,Electricity,Thousand tonnes of oil equivalent,Belgium,2021,8638.5,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Net transformation output,Electricity,Thousand tonnes of oil equivalent,Belgium,2022,8249.7,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Net transformation output,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2021,4090.1,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Net transformation output,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2022,4342.2,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Statistical differences - inflow,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2021,33.4,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Statistical differences - inflow,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2022,70.7,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Statistical differences - outflow,Electricity,Thousand tonnes of oil equivalent,Belgium,2021,72.5,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Statistical differences - outflow,Electricity,Thousand tonnes of oil equivalent,Belgium,2022,121.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation input - energy use,Electricity,Thousand tonnes of oil equivalent,Belgium,2021,105.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation input - energy use,Electricity,Thousand tonnes of oil equivalent,Belgium,2022,159.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation input - energy use,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2021,32.4,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation input - energy use,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2022,4.3,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation input - electricity and heat generation - energy use,Electricity,Thousand tonnes of oil equivalent,Belgium,2021,105.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation input - electricity and heat generation - energy use,Electricity,Thousand tonnes of oil equivalent,Belgium,2022,159.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation input - electricity and heat generation - energy use,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2021,32.4,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation input - electricity and heat generation - energy use,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2022,4.3,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation input - electricity and heat generation - other,Electricity,Thousand tonnes of oil equivalent,Belgium,2021,105.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation input - electricity and heat generation - other,Electricity,Thousand tonnes of oil equivalent,Belgium,2022,157.4,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation input - electricity and heat generation - other,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2021,32.4,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation input - electricity and heat generation - other,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2022,4.3,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output,Electricity,Thousand tonnes of oil equivalent,Belgium,2021,8638.5,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output,Electricity,Thousand tonnes of oil equivalent,Belgium,2022,8249.7,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2021,4090.1,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2022,4342.2,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output - electricity and heat generation,Electricity,Thousand tonnes of oil equivalent,Belgium,2021,8638.5,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output - electricity and heat generation,Electricity,Thousand tonnes of oil equivalent,Belgium,2022,8249.7,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output - electricity and heat generation,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2021,4090.1,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output - electricity and heat generation,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2022,4342.2,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output - electricity and heat generation - combined heat and power,Electricity,Thousand tonnes of oil equivalent,Belgium,2021,1347.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output - electricity and heat generation - combined heat and power,Electricity,Thousand tonnes of oil equivalent,Belgium,2022,1300.3,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output - electricity and heat generation - combined heat and power,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2021,530.1,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output - electricity and heat generation - combined heat and power,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2022,472.3,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output - electricity and heat generation - electricity only,Electricity,Thousand tonnes of oil equivalent,Belgium,2021,7167,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output - electricity and heat generation - electricity only,Electricity,Thousand tonnes of oil equivalent,Belgium,2022,6795.3,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output - electricity and heat generation - electricity only,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2021,3535.7,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output - electricity and heat generation - electricity only,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2022,3864.9,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output - electricity and heat generation - other generation,Electricity,Thousand tonnes of oil equivalent,Belgium,2021,123.7,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output - electricity and heat generation - other generation,Electricity,Thousand tonnes of oil equivalent,Belgium,2022,154.2,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output - electricity and heat generation - other generation,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2021,24.4,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Transformation output - electricity and heat generation - other generation,Electricity,Thousand tonnes of oil equivalent,Bulgaria,2022,5,
